Design, iScen, GridIndex, TrialID, ISA1Status, ISA2Status, CurrentTime, ISA1Trt1, ISA1Trt2, ISA2Trt1, ISA2Trt3, ISAStart1, ISAStart2, ISAPause1, ISAPause2, FinalPatientEnrolledTimeISA1, FinalPatientEnrolledTimeISA2, StartIAISA1, StartIAISA2, FinalAnalysisTimeISA1, FinalAnalysisTimeISA2
1, 1, 1, 27, 7, 5, 26.5502145011461, 85, 85, 100, 100, 0, 6, 0, 0, 17.7581892599525, 25.5502045011461, 18.7629310416905, 26.5502145011461, 18.7629310416905, 26.5502145011461
1, 1, 1, 28, 7, 7, 27.1487465615338, 85, 85, 100, 100, 0, 6, 0, 0, 20.7487553331855, 26.1487365615338, 21.8601668806182, 27.1487465615338, 21.8601668806182, 27.1487465615338
1, 1, 1, 29, 7, 7, 25.972635886302, 85, 85, 100, 100, 0, 6, 0, 0, 19.8894192393807, 24.972625886302, 20.9109754289754, 25.972635886302, 20.9109754289754, 25.972635886302
1, 1, 1, 30, 5, 7, 26.2837262683606, 85, 85, 100, 100, 0, 6, 0, 0, 19.3110227125616, 25.2837162683606, 20.5683808328236, 26.2837262683606, 20.5683808328236, 26.2837262683606
1, 1, 1, 31, 5, 7, 26.6560435469139, 85, 85, 100, 100, 0, 6, 0, 0, 19.8290251540637, 25.6560335469139, 20.8707382930572, 26.6560435469139, 20.8707382930572, 26.6560435469139
1, 1, 1, 32, 7, 7, 27.5936086793074, 85, 85, 100, 100, 0, 6, 0, 0, 20.5259297156196, 26.5935986793074, 21.5286317190681, 27.5936086793074, 21.5286317190681, 27.5936086793074
1, 1, 1, 33, 7, 7, 26.1944634194814, 85, 85, 100, 100, 0, 6, 0, 0, 17.8865866211832, 25.1944534194814, 18.9412482983363, 26.1944634194814, 18.9412482983363, 26.1944634194814
1, 1, 1, 34, 7, 7, 26.8207926183081, 85, 85, 100, 100, 0, 6, 0, 0, 15.7893806476105, 25.8207826183081, 17.0146034673167, 26.8207926183081, 17.0146034673167, 26.8207926183081
1, 1, 1, 35, 7, 7, 26.9049230752404, 85, 85, 100, 100, 0, 6, 0, 0, 17.0097120172344, 25.9049130752404, 18.013495616025, 26.9049230752404, 18.013495616025, 26.9049230752404
1, 1, 1, 36, 6, 7, 27.4323656023714, 85, 85, 100, 100, 0, 6, 0, 0, 20.4797320051636, 26.4323556023714, 21.487614875143, 27.4323656023714, 21.487614875143, 27.4323656023714
1, 1, 1, 37, 7, 7, 27.6985351104987, 85, 85, 100, 100, 0, 6, 0, 0, 17.7931786636462, 26.6985251104987, 18.8097137606306, 27.6985351104987, 18.8097137606306, 27.6985351104987
1, 1, 1, 38, 7, 7, 27.1657789206557, 85, 85, 100, 100, 0, 6, 0, 0, 20.0925626133541, 26.1657689206557, 21.246500085464, 27.1657789206557, 21.246500085464, 27.1657789206557
1, 1, 1, 39, 7, 7, 24.6418162532125, 85, 85, 100, 100, 0, 6, 0, 0, 16.4010961014594, 23.6418062532126, 17.4316346765908, 24.6418162532125, 17.4316346765908, 24.6418162532125
1, 1, 1, 40, 7, 7, 25.9886440546199, 85, 85, 100, 100, 0, 6, 0, 0, 18.2051400146491, 24.9886340546199, 19.2866372936914, 25.9886440546199, 19.2866372936914, 25.9886440546199
1, 1, 1, 41, 7, 7, 26.1310848251099, 85, 85, 100, 100, 0, 6, 0, 0, 20.3790884279509, 25.1310748251099, 21.4390252525177, 26.1310848251099, 21.4390252525177, 26.1310848251099
1, 1, 1, 42, 7, 7, 27.0446529494026, 85, 85, 100, 100, 0, 6, 0, 0, 19.0101250725798, 26.0446429494026, 20.1072549388055, 27.0446529494026, 20.1072549388055, 27.0446529494026
1, 1, 1, 43, 7, 7, 25.1664769599949, 85, 85, 100, 100, 0, 6, 0, 0, 17.843572776195, 24.1664669599949, 18.9319742001034, 25.1664769599949, 18.9319742001034, 25.1664769599949
1, 1, 1, 44, 7, 7, 24.5932001536408, 85, 85, 100, 100, 0, 6, 0, 0, 17.2658391015776, 23.5931901536408, 18.3430967628195, 24.5932001536408, 18.3430967628195, 24.5932001536408
1, 1, 1, 45, 7, 7, 24.8576212363169, 85, 85, 100, 100, 0, 6, 0, 0, 18.0040595564681, 23.8576112363169, 19.1096609308018, 24.8576212363169, 19.1096609308018, 24.8576212363169
1, 1, 1, 46, 7, 5, 25.4839910003495, 85, 85, 100, 100, 0, 6, 0, 0, 16.638600509645, 24.4839810003495, 17.6719061622821, 25.4839910003495, 17.6719061622821, 25.4839910003495
1, 1, 1, 47, 7, 7, 27.8587162583946, 85, 85, 100, 100, 0, 6, 0, 0, 20.3078081695794, 26.8587062583946, 21.3454403714143, 27.8587162583946, 21.3454403714143, 27.8587162583946
1, 1, 1, 48, 7, 7, 26.1083658309249, 85, 85, 100, 100, 0, 6, 0, 0, 19.0011926194032, 25.1083558309249, 20.0085755981456, 26.1083658309249, 20.0085755981456, 26.1083658309249
1, 1, 1, 49, 7, 7, 27.8606497566676, 85, 85, 100, 100, 0, 6, 0, 0, 20.0074179032691, 26.8606397566676, 21.1670469846492, 27.8606497566676, 21.1670469846492, 27.8606497566676
1, 1, 1, 50, 7, 7, 26.6449441616092, 85, 85, 100, 100, 0, 6, 0, 0, 17.5868936480855, 25.6449341616092, 18.6234915194376, 26.6449441616092, 18.6234915194376, 26.6449441616092
1, 1, 1, 51, 7, 7, 26.947779911021, 85, 85, 100, 100, 0, 6, 0, 0, 19.0756369340516, 25.947769911021, 20.1874179642115, 26.947779911021, 20.1874179642115, 26.947779911021
1, 1, 1, 52, 7, 7, 25.4121073822511, 85, 85, 100, 100, 0, 6, 0, 0, 16.361552371472, 24.4120973822511, 17.420414994271, 25.4121073822511, 17.420414994271, 25.4121073822511
1, 1, 1, 53, 7, 7, 25.8148711260318, 85, 85, 100, 100, 0, 6, 0, 0, 16.8441712517884, 24.8148611260318, 18.0462610915907, 25.8148711260318, 18.0462610915907, 25.8148711260318
1, 1, 1, 54, 7, 7, 26.2951844418139, 85, 85, 100, 100, 0, 6, 0, 0, 19.3447034812025, 25.2951744418139, 20.5783446992348, 26.2951844418139, 20.5783446992348, 26.2951844418139
1, 1, 1, 55, 7, 7, 27.9977329550803, 85, 85, 100, 100, 0, 6, 0, 0, 19.8398076455103, 26.9977229550803, 20.9257042199798, 27.9977329550803, 20.9257042199798, 27.9977329550803
1, 1, 1, 56, 7, 7, 27.6271044704761, 85, 85, 100, 100, 0, 6, 0, 0, 18.650842364471, 26.6270944704761, 19.6855587603929, 27.6271044704761, 19.6855587603929, 27.6271044704761
1, 1, 1, 57, 7, 7, 26.009008085979, 85, 85, 100, 100, 0, 6, 0, 0, 19.1031898844338, 25.008998085979, 20.1872484205637, 26.009008085979, 20.1872484205637, 26.009008085979
1, 1, 1, 58, 7, 7, 27.3395424349664, 85, 85, 100, 100, 0, 6, 0, 0, 18.4162587060415, 26.3395324349664, 19.5291934274787, 27.3395424349664, 19.5291934274787, 27.3395424349664
1, 1, 1, 59, 7, 7, 26.4580919822982, 85, 85, 100, 100, 0, 6, 0, 0, 19.9938562796741, 25.4580819822982, 21.0068180289119, 26.4580919822982, 21.0068180289119, 26.4580919822982
1, 1, 1, 60, 7, 7, 28.5032003325136, 85, 85, 100, 100, 0, 6, 0, 0, 21.4132508725065, 27.5031903325136, 22.4772473238185, 28.5032003325136, 22.4772473238185, 28.5032003325136
1, 1, 1, 61, 7, 7, 27.8108737296978, 85, 85, 100, 100, 0, 6, 0, 0, 20.7754190588578, 26.8108637296978, 21.7902075298783, 27.8108737296978, 21.7902075298783, 27.8108737296978
1, 1, 1, 62, 7, 7, 26.759844322457, 85, 85, 100, 100, 0, 6, 0, 0, 17.4323956639786, 25.759834322457, 18.4871628346995, 26.759844322457, 18.4871628346995, 26.759844322457
1, 1, 1, 63, 7, 7, 24.8476763100102, 85, 85, 100, 100, 0, 6, 0, 0, 16.8663627202704, 23.8476663100102, 17.8984423823025, 24.8476763100102, 17.8984423823025, 24.8476763100102
1, 1, 1, 64, 7, 7, 27.4606613674715, 85, 85, 100, 100, 0, 6, 0, 0, 18.0679488753987, 26.4606513674715, 19.1241320893729, 27.4606613674715, 19.1241320893729, 27.4606613674715
1, 1, 1, 65, 7, 7, 25.4903223545502, 85, 85, 100, 100, 0, 6, 0, 0, 19.7602893793, 24.4903123545502, 20.8219422527157, 25.4903223545502, 20.8219422527157, 25.4903223545502
1, 1, 1, 66, 7, 7, 24.4431382523497, 85, 85, 100, 100, 0, 6, 0, 0, 14.9722569684637, 23.4431282523497, 16.0675334829923, 24.4431382523497, 16.0675334829923, 24.4431382523497
1, 1, 1, 67, 7, 5, 25.6923070054025, 85, 85, 100, 100, 0, 6, 0, 0, 16.3205747493071, 24.6922970054025, 17.3381692988775, 25.6923070054025, 17.3381692988775, 25.6923070054025
1, 1, 1, 68, 7, 7, 27.1521442989001, 85, 85, 100, 100, 0, 6, 0, 0, 19.2065180363437, 26.1521342989001, 20.3531865199012, 27.1521442989001, 20.3531865199012, 27.1521442989001
1, 1, 1, 69, 7, 6, 26.4903579094449, 85, 85, 100, 100, 0, 6, 0, 0, 18.6650432270884, 25.4903479094449, 19.687538246397, 26.4903579094449, 19.687538246397, 26.4903579094449
1, 1, 1, 70, 7, 7, 28.1427478688883, 85, 85, 100, 100, 0, 6, 0, 0, 17.0565264784393, 27.1427378688883, 18.0805995702095, 28.1427478688883, 18.0805995702095, 28.1427478688883
1, 1, 1, 71, 7, 7, 25.1997074015507, 85, 85, 100, 100, 0, 6, 0, 0, 18.5734800364222, 24.1996974015507, 19.6579909165046, 25.1997074015507, 19.6579909165046, 25.1997074015507
1, 1, 1, 72, 7, 7, 26.5572976275909, 85, 85, 100, 100, 0, 6, 0, 0, 16.6017570028534, 25.5572876275909, 17.7676182603714, 26.5572976275909, 17.7676182603714, 26.5572976275909
1, 1, 1, 73, 7, 7, 27.790010008335, 85, 85, 100, 100, 0, 6, 0, 0, 17.6052970612466, 26.790000008335, 18.6317351514622, 27.790010008335, 18.6317351514622, 27.790010008335
1, 1, 1, 74, 7, 7, 26.3470685740738, 85, 85, 100, 100, 0, 6, 0, 0, 18.7035305847311, 25.3470585740738, 19.7461995194083, 26.3470685740738, 19.7461995194083, 26.3470685740738
1, 1, 1, 75, 7, 7, 25.2319644389361, 85, 85, 100, 100, 0, 6, 0, 0, 19.5250349307245, 24.2319544389361, 20.531831033973, 25.2319644389361, 20.531831033973, 25.2319644389361
1, 1, 1, 76, 7, 7, 25.7722258541999, 85, 85, 100, 100, 0, 6, 0, 0, 18.8459588320905, 24.7722158541999, 20.1178673067385, 25.7722258541999, 20.1178673067385, 25.7722258541999
1, 1, 1, 77, 7, 7, 26.8368319773867, 85, 85, 100, 100, 0, 6, 0, 0, 18.1879468082394, 25.8368219773867, 19.217553943589, 26.8368319773867, 19.217553943589, 26.8368319773867
1, 1, 1, 78, 7, 7, 29.7042230986584, 85, 85, 100, 100, 0, 6, 0, 0, 21.947039916195, 28.7042130986584, 22.9508966508037, 29.7042230986584, 22.9508966508037, 29.7042230986584
1, 1, 1, 79, 7, 7, 29.5665928092376, 85, 85, 100, 100, 0, 6, 0, 0, 22.3505858120086, 28.5665828092376, 23.4856524244969, 29.5665928092376, 23.4856524244969, 29.5665928092376
1, 1, 1, 80, 7, 7, 28.840031234672, 85, 85, 100, 100, 0, 6, 0, 0, 22.9620693264343, 27.840021234672, 24.0278644904334, 28.840031234672, 24.0278644904334, 28.840031234672
1, 1, 1, 81, 7, 7, 24.9389991802499, 85, 85, 100, 100, 0, 6, 0, 0, 17.8557285061092, 23.9389891802499, 18.8570616926623, 24.9389991802499, 18.8570616926623, 24.9389991802499
1, 1, 1, 82, 7, 7, 26.1580730032883, 85, 85, 100, 100, 0, 6, 0, 0, 19.1606406198612, 25.1580630032883, 20.2081259969266, 26.1580730032883, 20.2081259969266, 26.1580730032883
1, 1, 1, 83, 7, 7, 26.146849793189, 85, 85, 100, 100, 0, 6, 0, 0, 15.3251287123969, 25.146839793189, 16.4674217251224, 26.146849793189, 16.4674217251224, 26.146849793189
1, 1, 1, 84, 7, 7, 28.3916936772315, 85, 85, 100, 100, 0, 6, 0, 0, 19.6462679712521, 27.3916836772315, 20.647254430527, 28.3916936772315, 20.647254430527, 28.3916936772315
1, 1, 1, 85, 7, 7, 27.4839517374525, 85, 85, 100, 100, 0, 6, 0, 0, 21.0321176917372, 26.4839417374525, 22.1369082101875, 27.4839517374525, 22.1369082101875, 27.4839517374525
1, 1, 1, 86, 7, 7, 25.6113024430847, 85, 85, 100, 100, 0, 6, 0, 0, 18.4698488657475, 24.6112924430847, 19.5046504574945, 25.6113024430847, 19.5046504574945, 25.6113024430847
1, 1, 1, 87, 7, 7, 25.8217046321265, 85, 85, 100, 100, 0, 6, 0, 0, 18.134511896966, 24.8216946321265, 19.190528941829, 25.8217046321265, 19.190528941829, 25.8217046321265
1, 1, 1, 88, 7, 7, 26.7789373398953, 85, 85, 100, 100, 0, 6, 0, 0, 19.739923534084, 25.7789273398953, 20.7789049632665, 26.7789373398953, 20.7789049632665, 26.7789373398953
1, 1, 1, 89, 7, 7, 26.2680292817037, 85, 85, 100, 100, 0, 6, 0, 0, 18.702460381996, 25.2680192817037, 19.756398323518, 26.2680292817037, 19.756398323518, 26.2680292817037
1, 1, 1, 90, 7, 7, 25.9361306442505, 85, 85, 100, 100, 0, 6, 0, 0, 18.4945674541562, 24.9361206442505, 19.4987004858821, 25.9361306442505, 19.4987004858821, 25.9361306442505
1, 1, 1, 91, 7, 7, 26.1833839704086, 85, 85, 100, 100, 0, 6, 0, 0, 18.7213639076323, 25.1833739704086, 19.7555560160092, 26.1833839704086, 19.7555560160092, 26.1833839704086
1, 1, 1, 92, 7, 7, 26.9440247358463, 85, 85, 100, 100, 0, 6, 0, 0, 18.40545425405, 25.9440147358463, 19.4982893339242, 26.9440247358463, 19.4982893339242, 26.9440247358463
1, 1, 1, 93, 7, 7, 27.0664629940085, 85, 85, 100, 100, 0, 6, 0, 0, 19.4699789778677, 26.0664529940085, 20.5038672349084, 27.0664629940085, 20.5038672349084, 27.0664629940085
1, 1, 1, 94, 5, 7, 27.4426437071573, 85, 85, 100, 100, 0, 6, 0, 0, 21.3925513165973, 26.4426337071573, 22.4620911420342, 27.4426437071573, 22.4620911420342, 27.4426437071573
1, 1, 1, 95, 7, 7, 25.5993611137583, 85, 85, 100, 100, 0, 6, 0, 0, 16.1405501571501, 24.5993511137583, 17.156737156393, 25.5993611137583, 17.156737156393, 25.5993611137583
1, 1, 1, 96, 7, 7, 26.3867459045574, 85, 85, 100, 100, 0, 6, 0, 0, 18.7047311090018, 25.3867359045574, 19.7275202258954, 26.3867459045574, 19.7275202258954, 26.3867459045574
1, 1, 1, 97, 7, 7, 25.0496043778018, 85, 85, 100, 100, 0, 6, 0, 0, 15.7607434986468, 24.0495943778018, 16.7963952199503, 25.0496043778018, 16.7963952199503, 25.0496043778018
1, 1, 1, 98, 7, 7, 28.1884326803273, 85, 85, 100, 100, 0, 6, 0, 0, 20.0152456786173, 27.1884226803273, 21.1224618669543, 28.1884326803273, 21.1224618669543, 28.1884326803273
1, 1, 1, 99, 7, 7, 25.7579494445593, 85, 85, 100, 100, 0, 6, 0, 0, 18.6557725212827, 24.7579394445593, 19.6777639938068, 25.7579494445593, 19.6777639938068, 25.7579494445593
1, 1, 1, 100, 7, 7, 26.7868243820878, 85, 85, 100, 100, 0, 6, 0, 0, 19.6881735363916, 25.7868143820878, 20.7042263568915, 26.7868243820878, 20.7042263568915, 26.7868243820878
1, 2, 1, 101, 5, 5, 24.844280626178, 85, 85, 100, 100, 0, 6, 0, 0, 16.1337870788151, 23.844270626178, 17.2227354617219, 24.844280626178, 17.2227354617219, 24.844280626178
1, 2, 1, 102, 5, 5, 24.6583474851535, 85, 85, 100, 100, 0, 6, 0, 0, 17.9565918392725, 23.6583374851535, 18.9684310107222, 24.6583474851535, 18.9684310107222, 24.6583474851535
1, 2, 1, 103, 5, 5, 27.2423740285817, 85, 85, 100, 100, 0, 6, 0, 0, 20.19175281629, 26.2423640285817, 21.2260773933402, 27.2423740285817, 21.2260773933402, 27.2423740285817
1, 2, 1, 104, 5, 5, 23.8211592502671, 85, 85, 100, 100, 0, 6, 0, 0, 17.9182174950085, 22.8211492502671, 18.9734157720637, 23.8211592502671, 18.9734157720637, 23.8211592502671
1, 2, 1, 105, 5, 5, 24.6882967951797, 85, 85, 100, 100, 0, 6, 0, 0, 17.116650646687, 23.6882867951797, 18.224604867688, 24.6882967951797, 18.224604867688, 24.6882967951797
1, 2, 1, 106, 5, 5, 27.9442175499108, 85, 85, 100, 100, 0, 6, 0, 0, 17.4503956959132, 26.9442075499108, 18.5216371099695, 27.9442175499108, 18.5216371099695, 27.9442175499108
1, 2, 1, 107, 5, 5, 26.8298646365849, 85, 85, 100, 100, 0, 6, 0, 0, 19.2521856598807, 25.8298546365849, 20.2768764784388, 26.8298646365849, 20.2768764784388, 26.8298646365849
1, 2, 1, 108, 7, 5, 28.9163259379918, 85, 85, 100, 100, 0, 6, 0, 0, 20.7117433163656, 27.9163159379918, 21.8818460169488, 28.9163259379918, 21.8818460169488, 28.9163259379918
1, 2, 1, 109, 7, 5, 26.0630428321209, 85, 85, 100, 100, 0, 6, 0, 0, 16.3746712687783, 25.0630328321209, 17.3865108726312, 26.0630428321209, 17.3865108726312, 26.0630428321209
1, 2, 1, 110, 5, 5, 27.0383489424222, 85, 85, 100, 100, 0, 6, 0, 0, 18.9367277604518, 26.0383389424222, 19.9494602741992, 27.0383489424222, 19.9494602741992, 27.0383489424222
1, 2, 1, 111, 7, 5, 27.8483733987562, 85, 85, 100, 100, 0, 6, 0, 0, 20.6108674960937, 26.8483633987562, 21.6294273980952, 27.8483733987562, 21.6294273980952, 27.8483733987562
1, 2, 1, 112, 5, 7, 29.7129745973437, 85, 85, 100, 100, 0, 6, 0, 0, 24.5468095263966, 28.7129645973437, 25.5881173754018, 29.7129745973437, 25.5881173754018, 29.7129745973437
1, 2, 1, 113, 5, 5, 25.6372449695838, 85, 85, 100, 100, 0, 6, 0, 0, 16.265722539058, 24.6372349695838, 17.4036282288808, 25.6372449695838, 17.4036282288808, 25.6372449695838
1, 2, 1, 114, 7, 7, 26.6581457199342, 85, 85, 100, 100, 0, 6, 0, 0, 19.6720886328594, 25.6581357199342, 20.6768899020012, 26.6581457199342, 20.6768899020012, 26.6581457199342
1, 2, 1, 115, 5, 7, 26.4245681763848, 85, 85, 100, 100, 0, 6, 0, 0, 20.2960053004523, 25.4245581763848, 21.3343397018868, 26.4245681763848, 21.3343397018868, 26.4245681763848
1, 2, 1, 116, 5, 5, 27.9106179997881, 85, 85, 100, 100, 0, 6, 0, 0, 18.82644834863, 26.9106079997881, 19.8711201992873, 27.9106179997881, 19.8711201992873, 27.9106179997881
1, 2, 1, 117, 5, 5, 26.3907547503537, 85, 85, 100, 100, 0, 6, 0, 0, 17.9748581334976, 25.3907447503537, 19.0069847522709, 26.3907547503537, 19.0069847522709, 26.3907547503537
1, 2, 1, 118, 5, 5, 27.2737259317192, 85, 85, 100, 100, 0, 6, 0, 0, 18.5098237910341, 26.2737159317192, 19.5650276582558, 27.2737259317192, 19.5650276582558, 27.2737259317192
1, 2, 1, 119, 5, 5, 25.9719513142849, 85, 85, 100, 100, 0, 6, 0, 0, 19.7125149498444, 24.9719413142849, 20.7636453626288, 25.9719513142849, 20.7636453626288, 25.9719513142849
1, 2, 1, 120, 5, 5, 27.4478471136389, 85, 85, 100, 100, 0, 6, 0, 0, 18.9125227520948, 26.4478371136389, 19.9204024013318, 27.4478471136389, 19.9204024013318, 27.4478471136389
1, 2, 1, 121, 5, 5, 27.4522351466016, 85, 85, 100, 100, 0, 6, 0, 0, 17.7059283641876, 26.4522251466016, 18.7552637705738, 27.4522351466016, 18.7552637705738, 27.4522351466016
1, 2, 1, 122, 5, 5, 26.242048236245, 85, 85, 100, 100, 0, 6, 0, 0, 19.8035474586955, 25.242038236245, 20.8650151770707, 26.242048236245, 20.8650151770707, 26.242048236245
1, 2, 1, 123, 5, 5, 26.8054009216541, 85, 85, 100, 100, 0, 6, 0, 0, 18.8283142073309, 25.8053909216541, 19.8708099350828, 26.8054009216541, 19.8708099350828, 26.8054009216541
1, 2, 1, 124, 5, 5, 25.3917733490916, 85, 85, 100, 100, 0, 6, 0, 0, 16.0357544901187, 24.3917633490916, 17.0492130614747, 25.3917733490916, 17.0492130614747, 25.3917733490916
1, 2, 1, 125, 5, 5, 28.057199830701, 85, 85, 100, 100, 0, 6, 0, 0, 19.0493771348121, 27.057189830701, 20.1821356759633, 28.057199830701, 20.1821356759633, 28.057199830701
1, 2, 1, 126, 5, 7, 28.1953796289852, 85, 85, 100, 100, 0, 6, 0, 0, 20.5902173853384, 27.1953696289852, 21.6070601308909, 28.1953796289852, 21.6070601308909, 28.1953796289852
1, 2, 1, 127, 5, 5, 25.6959497622299, 85, 85, 100, 100, 0, 6, 0, 0, 18.4582329608029, 24.6959397622299, 19.5615943097497, 25.6959497622299, 19.5615943097497, 25.6959497622299
1, 2, 1, 128, 5, 5, 26.7631649120094, 85, 85, 100, 100, 0, 6, 0, 0, 19.0263753516843, 25.7631549120094, 20.1019640250696, 26.7631649120094, 20.1019640250696, 26.7631649120094
1, 2, 1, 129, 5, 5, 25.8861282465655, 85, 85, 100, 100, 0, 6, 0, 0, 17.2699103474365, 24.8861182465655, 18.2889494527415, 25.8861282465655, 18.2889494527415, 25.8861282465655
1, 2, 1, 130, 7, 5, 27.5332795486807, 85, 85, 100, 100, 0, 6, 0, 0, 19.6798174443749, 26.5332695486807, 20.6840283448764, 27.5332795486807, 20.6840283448764, 27.5332795486807
1, 2, 1, 131, 5, 5, 26.5740519576223, 85, 85, 100, 100, 0, 6, 0, 0, 18.6710270212014, 25.5740419576223, 19.7337621963063, 26.5740519576223, 19.7337621963063, 26.5740519576223
1, 2, 1, 132, 5, 5, 27.7659261887547, 85, 85, 100, 100, 0, 6, 0, 0, 20.7247187985695, 26.7659161887547, 21.7336006948095, 27.7659261887547, 21.7336006948095, 27.7659261887547
