GridIndex, TrialID, ISA, lAnalysis1.nGo, lAnalysis1.nNoGo, lAnalysis1.nPause, lAnalysis1.dPrGrtMAV, bISAAnalysisRun
1, 193, 1, 1, 0, 0, 0.999733333333333, 1
1, 194, 1, 1, 0, 0, 1, 1
1, 195, 1, 1, 0, 0, 0.994666666666667, 1
1, 196, 1, 1, 0, 0, 0.998933333333333, 1
1, 197, 1, 1, 0, 0, 0.995466666666667, 1
1, 198, 1, 1, 0, 0, 0.9976, 1
1, 199, 1, 1, 0, 0, 1, 1
1, 200, 1, 1, 0, 0, 0.999733333333333, 1
1, 201, 1, 0, 0, 1, 0.205333333333333, 1
1, 202, 1, 0, 0, 1, 0.639866666666667, 1
1, 203, 1, 0, 0, 1, 0.725066666666667, 1
1, 204, 1, 0, 0, 1, 0.6036, 1
1, 205, 1, 0, 0, 1, 0.656266666666667, 1
1, 206, 1, 0, 0, 1, 0.0969333333333333, 1
1, 207, 1, 0, 0, 1, 0.492133333333333, 1
1, 208, 1, 0, 0, 1, 0.878933333333333, 1
1, 209, 1, 0, 0, 1, 0.590533333333333, 1
1, 210, 1, 0, 0, 1, 0.436133333333333, 1
1, 211, 1, 0, 0, 1, 0.526666666666667, 1
1, 212, 1, 0, 0, 1, 0.465733333333333, 1
1, 213, 1, 0, 0, 1, 0.1276, 1
1, 214, 1, 0, 0, 1, 0.223333333333333, 1
1, 215, 1, 0, 0, 1, 0.706, 1
1, 216, 1, 0, 0, 1, 0.232933333333333, 1
1, 217, 1, 0, 0, 1, 0.2628, 1
1, 218, 1, 0, 0, 1, 0.460266666666667, 1
1, 219, 1, 0, 0, 1, 0.222533333333333, 1
1, 220, 1, 0, 0, 1, 0.347733333333333, 1
1, 221, 1, 0, 0, 1, 0.9036, 1
1, 222, 1, 0, 0, 1, 0.349733333333333, 1
1, 223, 1, 0, 0, 1, 0.583733333333333, 1
1, 224, 1, 0, 0, 1, 0.7432, 1
1, 225, 1, 0, 1, 0, 0.00866666666666667, 1
1, 226, 1, 0, 0, 1, 0.3912, 1
1, 227, 1, 0, 0, 1, 0.816133333333333, 1
1, 228, 1, 0, 0, 1, 0.727466666666667, 1
1, 229, 1, 0, 0, 1, 0.416666666666667, 1
1, 230, 1, 0, 0, 1, 0.406, 1
1, 231, 1, 0, 0, 1, 0.117066666666667, 1
1, 232, 1, 0, 0, 1, 0.864533333333333, 1
1, 233, 1, 0, 0, 1, 0.8376, 1
1, 234, 1, 0, 0, 1, 0.137866666666667, 1
1, 235, 1, 0, 0, 1, 0.164933333333333, 1
1, 236, 1, 0, 0, 1, 0.878266666666667, 1
1, 237, 1, 0, 0, 1, 0.190133333333333, 1
1, 238, 1, 0, 0, 1, 0.451333333333333, 1
1, 239, 1, 0, 1, 0, 0.0084, 1
1, 240, 1, 0, 0, 1, 0.3816, 1
1, 241, 1, 0, 0, 1, 0.884533333333333, 1
1, 242, 1, 0, 0, 1, 0.137733333333333, 1
1, 243, 1, 0, 0, 1, 0.209333333333333, 1
1, 244, 1, 0, 0, 1, 0.681333333333333, 1
1, 245, 1, 0, 0, 1, 0.837066666666667, 1
1, 246, 1, 0, 0, 1, 0.507066666666667, 1
1, 247, 1, 0, 0, 1, 0.379066666666667, 1
1, 248, 1, 0, 0, 1, 0.111466666666667, 1
1, 249, 1, 0, 0, 1, 0.4768, 1
1, 250, 1, 0, 0, 1, 0.3512, 1
1, 251, 1, 0, 0, 1, 0.1704, 1
1, 252, 1, 0, 0, 1, 0.418533333333333, 1
1, 253, 1, 0, 0, 1, 0.5892, 1
1, 254, 1, 0, 0, 1, 0.0272, 1
1, 255, 1, 0, 0, 1, 0.737333333333333, 1
1, 256, 1, 0, 0, 1, 0.834133333333333, 1
1, 257, 1, 0, 0, 1, 0.205333333333333, 1
1, 258, 1, 0, 0, 1, 0.2808, 1
1, 259, 1, 0, 0, 1, 0.436, 1
1, 260, 1, 0, 0, 1, 0.0390666666666667, 1
1, 261, 1, 0, 0, 1, 0.524933333333333, 1
1, 262, 1, 0, 0, 1, 0.5152, 1
1, 263, 1, 0, 0, 1, 0.757866666666667, 1
1, 264, 1, 0, 0, 1, 0.0385333333333333, 1
1, 265, 1, 0, 0, 1, 0.8608, 1
1, 266, 1, 0, 0, 1, 0.151333333333333, 1
1, 267, 1, 0, 0, 1, 0.1216, 1
1, 268, 1, 0, 0, 1, 0.132266666666667, 1
1, 269, 1, 0, 0, 1, 0.0992, 1
1, 270, 1, 0, 0, 1, 0.2852, 1
1, 271, 1, 0, 0, 1, 0.0102666666666667, 1
1, 272, 1, 0, 0, 1, 0.4884, 1
1, 273, 1, 0, 0, 1, 0.2584, 1
1, 274, 1, 0, 0, 1, 0.3408, 1
1, 275, 1, 0, 0, 1, 0.216133333333333, 1
1, 276, 1, 0, 0, 1, 0.616933333333333, 1
1, 277, 1, 0, 0, 1, 0.884933333333333, 1
1, 278, 1, 0, 0, 1, 0.828666666666667, 1
1, 279, 1, 0, 0, 1, 0.366266666666667, 1
1, 280, 1, 0, 0, 1, 0.514666666666667, 1
1, 281, 1, 0, 0, 1, 0.878, 1
1, 282, 1, 0, 0, 1, 0.605733333333333, 1
1, 283, 1, 0, 0, 1, 0.417466666666667, 1
1, 284, 1, 0, 0, 1, 0.954666666666667, 1
1, 285, 1, 0, 0, 1, 0.5088, 1
1, 286, 1, 0, 0, 1, 0.961866666666667, 1
1, 287, 1, 0, 0, 1, 0.9456, 1
1, 288, 1, 0, 0, 1, 0.0917333333333333, 1
1, 289, 1, 0, 0, 1, 0.865866666666667, 1
1, 290, 1, 0, 0, 1, 0.987733333333333, 1
1, 291, 1, 0, 0, 1, 0.1236, 1
1, 292, 1, 0, 0, 1, 0.682, 1
1, 293, 1, 0, 0, 1, 0.569066666666667, 1
1, 294, 1, 0, 0, 1, 0.854533333333333, 1
1, 295, 1, 0, 0, 1, 0.2584, 1
1, 296, 1, 0, 0, 1, 0.296266666666667, 1
1, 297, 1, 0, 0, 1, 0.313066666666667, 1
1, 298, 1, 0, 0, 1, 0.1424, 1
1, 299, 1, 0, 0, 1, 0.638533333333333, 1
1, 300, 1, 0, 0, 1, 0.943466666666667, 1
1, 301, 1, 0, 0, 1, 0.0897333333333333, 1
1, 302, 1, 0, 0, 1, 0.8536, 1
1, 303, 1, 0, 0, 1, 0.937733333333333, 1
1, 304, 1, 0, 0, 1, 0.724, 1
1, 305, 1, 0, 0, 1, 0.171866666666667, 1
1, 306, 1, 0, 0, 1, 0.843333333333333, 1
1, 307, 1, 0, 0, 1, 0.671466666666667, 1
1, 308, 1, 0, 0, 1, 0.889466666666667, 1
1, 309, 1, 0, 0, 1, 0.218666666666667, 1
1, 310, 1, 0, 0, 1, 0.400933333333333, 1
1, 311, 1, 0, 0, 1, 0.254, 1
1, 312, 1, 0, 0, 1, 0.314666666666667, 1
1, 313, 1, 0, 0, 1, 0.447866666666667, 1
1, 314, 1, 0, 0, 1, 0.393466666666667, 1
1, 315, 1, 0, 0, 1, 0.461333333333333, 1
1, 316, 1, 0, 1, 0, 0.0036, 1
1, 317, 1, 0, 0, 1, 0.459866666666667, 1
1, 318, 1, 0, 0, 1, 0.566266666666667, 1
1, 319, 1, 0, 0, 1, 0.101466666666667, 1
1, 320, 1, 0, 0, 1, 0.0621333333333333, 1
1, 321, 1, 0, 0, 1, 0.413333333333333, 1
1, 322, 1, 0, 1, 0, 0.0064, 1
1, 323, 1, 0, 0, 1, 0.844, 1
1, 324, 1, 0, 0, 1, 0.3692, 1
1, 325, 1, 0, 0, 1, 0.676, 1
1, 326, 1, 0, 0, 1, 0.747733333333333, 1
1, 327, 1, 0, 0, 1, 0.0152, 1
1, 328, 1, 0, 0, 1, 0.528933333333333, 1
1, 329, 1, 0, 0, 1, 0.4036, 1
1, 330, 1, 0, 0, 1, 0.917066666666667, 1
1, 331, 1, 0, 0, 1, 0.945866666666667, 1
1, 332, 1, 0, 0, 1, 0.750533333333333, 1
1, 333, 1, 0, 0, 1, 0.619066666666667, 1
1, 334, 1, 0, 0, 1, 0.8584, 1
1, 335, 1, 0, 0, 1, 0.1344, 1
1, 336, 1, 0, 0, 1, 0.2808, 1
1, 337, 1, 0, 0, 1, 0.767866666666667, 1
1, 338, 1, 0, 0, 1, 0.0829333333333333, 1
1, 339, 1, 0, 0, 1, 0.1992, 1
1, 340, 1, 0, 0, 1, 0.680133333333333, 1
1, 341, 1, 0, 0, 1, 0.720266666666667, 1
1, 342, 1, 0, 0, 1, 0.3576, 1
1, 343, 1, 0, 0, 1, 0.3996, 1
1, 344, 1, 0, 0, 1, 0.401333333333333, 1
1, 345, 1, 0, 0, 1, 0.279733333333333, 1
1, 346, 1, 0, 0, 1, 0.706533333333333, 1
1, 347, 1, 0, 0, 1, 0.982666666666667, 1
1, 348, 1, 0, 0, 1, 0.697466666666667, 1
1, 349, 1, 0, 0, 1, 0.248533333333333, 1
1, 350, 1, 0, 0, 1, 0.818533333333333, 1
1, 351, 1, 0, 0, 1, 0.177866666666667, 1
1, 352, 1, 0, 0, 1, 0.870933333333333, 1
1, 353, 1, 0, 0, 1, 0.778933333333333, 1
1, 354, 1, 0, 0, 1, 0.0921333333333333, 1
1, 355, 1, 0, 0, 1, 0.297466666666667, 1
1, 356, 1, 0, 0, 1, 0.582533333333333, 1
1, 357, 1, 0, 0, 1, 0.133733333333333, 1
1, 358, 1, 0, 0, 1, 0.52, 1
1, 359, 1, 0, 0, 1, 0.1288, 1
1, 360, 1, 0, 0, 1, 0.505733333333333, 1
1, 361, 1, 0, 0, 1, 0.560266666666667, 1
1, 362, 1, 0, 0, 1, 0.487066666666667, 1
1, 363, 1, 0, 0, 1, 0.0545333333333333, 1
1, 364, 1, 0, 0, 1, 0.156533333333333, 1
1, 365, 1, 0, 0, 1, 0.4384, 1
1, 366, 1, 0, 0, 1, 0.362266666666667, 1
1, 367, 1, 0, 0, 1, 0.781333333333333, 1
1, 368, 1, 0, 0, 1, 0.497333333333333, 1
1, 369, 1, 0, 0, 1, 0.289733333333333, 1
1, 370, 1, 0, 0, 1, 0.218933333333333, 1
1, 371, 1, 0, 0, 1, 0.388266666666667, 1
1, 372, 1, 0, 0, 1, 0.308533333333333, 1
1, 373, 1, 0, 0, 1, 0.9544, 1
1, 374, 1, 0, 0, 1, 0.5416, 1
1, 375, 1, 0, 0, 1, 0.281733333333333, 1
1, 376, 1, 0, 0, 1, 0.7936, 1
1, 377, 1, 0, 0, 1, 0.123466666666667, 1
1, 378, 1, 0, 0, 1, 0.1076, 1
1, 379, 1, 0, 0, 1, 0.544933333333333, 1
1, 380, 1, 0, 0, 1, 0.9292, 1
1, 381, 1, 0, 0, 1, 0.453733333333333, 1
1, 382, 1, 0, 0, 1, 0.0690666666666667, 1
1, 383, 1, 0, 0, 1, 0.682, 1
1, 384, 1, 0, 0, 1, 0.266266666666667, 1
1, 385, 1, 0, 0, 1, 0.642133333333333, 1
1, 386, 1, 0, 0, 1, 0.1448, 1
1, 387, 1, 0, 0, 1, 0.0445333333333333, 1
1, 388, 1, 0, 0, 1, 0.950933333333333, 1
1, 389, 1, 0, 0, 1, 0.963466666666667, 1
1, 390, 1, 0, 0, 1, 0.5828, 1
1, 391, 1, 0, 0, 1, 0.207066666666667, 1
1, 392, 1, 0, 0, 1, 0.678666666666667, 1
1, 393, 1, 0, 0, 1, 0.327466666666667, 1
1, 394, 1, 0, 0, 1, 0.234666666666667, 1
1, 395, 1, 0, 0, 1, 0.108533333333333, 1
1, 396, 1, 0, 0, 1, 0.2336, 1
1, 397, 1, 0, 0, 1, 0.066, 1
1, 398, 1, 0, 0, 1, 0.665066666666667, 1
1, 399, 1, 0, 0, 1, 0.0222666666666667, 1
1, 400, 1, 0, 0, 1, 0.0862666666666667, 1
1, 401, 1, 1, 0, 0, 1, 1
1, 402, 1, 1, 0, 0, 1, 1
1, 403, 1, 1, 0, 0, 1, 1
1, 404, 1, 1, 0, 0, 1, 1
1, 405, 1, 1, 0, 0, 1, 1
1, 406, 1, 1, 0, 0, 1, 1
1, 407, 1, 1, 0, 0, 1, 1
1, 408, 1, 1, 0, 0, 1, 1
1, 409, 1, 1, 0, 0, 1, 1
1, 410, 1, 1, 0, 0, 1, 1
1, 411, 1, 1, 0, 0, 1, 1
1, 412, 1, 1, 0, 0, 1, 1
1, 413, 1, 1, 0, 0, 1, 1
1, 414, 1, 1, 0, 0, 1, 1
1, 415, 1, 1, 0, 0, 1, 1
1, 416, 1, 1, 0, 0, 1, 1
1, 417, 1, 1, 0, 0, 1, 1
1, 418, 1, 1, 0, 0, 0.999866666666667, 1
1, 419, 1, 1, 0, 0, 1, 1
1, 420, 1, 1, 0, 0, 1, 1
1, 421, 1, 1, 0, 0, 1, 1
1, 422, 1, 1, 0, 0, 1, 1
1, 423, 1, 1, 0, 0, 1, 1
1, 424, 1, 1, 0, 0, 1, 1
1, 425, 1, 1, 0, 0, 1, 1
1, 426, 1, 1, 0, 0, 1, 1
1, 427, 1, 1, 0, 0, 1, 1
1, 428, 1, 1, 0, 0, 1, 1
1, 429, 1, 1, 0, 0, 1, 1
1, 430, 1, 1, 0, 0, 0.9996, 1
1, 431, 1, 1, 0, 0, 0.999866666666667, 1
1, 432, 1, 1, 0, 0, 1, 1
1, 433, 1, 1, 0, 0, 1, 1
1, 434, 1, 1, 0, 0, 1, 1
1, 435, 1, 1, 0, 0, 1, 1
1, 436, 1, 1, 0, 0, 1, 1
1, 437, 1, 1, 0, 0, 1, 1
1, 438, 1, 1, 0, 0, 1, 1
1, 439, 1, 1, 0, 0, 1, 1
1, 440, 1, 1, 0, 0, 1, 1
1, 441, 1, 1, 0, 0, 0.999866666666667, 1
1, 442, 1, 1, 0, 0, 1, 1
1, 443, 1, 1, 0, 0, 1, 1
1, 444, 1, 1, 0, 0, 1, 1
1, 445, 1, 1, 0, 0, 1, 1
1, 446, 1, 1, 0, 0, 1, 1
1, 447, 1, 1, 0, 0, 1, 1
1, 448, 1, 1, 0, 0, 1, 1
1, 449, 1, 1, 0, 0, 1, 1
1, 450, 1, 1, 0, 0, 1, 1
1, 451, 1, 1, 0, 0, 1, 1
1, 452, 1, 1, 0, 0, 0.999866666666667, 1
1, 453, 1, 1, 0, 0, 1, 1
1, 454, 1, 1, 0, 0, 1, 1
1, 455, 1, 1, 0, 0, 1, 1
1, 456, 1, 1, 0, 0, 1, 1
1, 457, 1, 1, 0, 0, 1, 1
1, 458, 1, 1, 0, 0, 1, 1
1, 459, 1, 1, 0, 0, 1, 1
1, 460, 1, 1, 0, 0, 1, 1
1, 461, 1, 1, 0, 0, 1, 1
1, 462, 1, 1, 0, 0, 1, 1
1, 463, 1, 1, 0, 0, 1, 1
1, 464, 1, 1, 0, 0, 1, 1
1, 465, 1, 1, 0, 0, 1, 1
1, 466, 1, 1, 0, 0, 1, 1
1, 467, 1, 1, 0, 0, 1, 1
1, 468, 1, 1, 0, 0, 1, 1
1, 469, 1, 1, 0, 0, 1, 1
1, 470, 1, 1, 0, 0, 1, 1
1, 471, 1, 1, 0, 0, 1, 1
1, 472, 1, 1, 0, 0, 1, 1
1, 473, 1, 1, 0, 0, 1, 1
1, 474, 1, 1, 0, 0, 1, 1
1, 475, 1, 1, 0, 0, 1, 1
1, 476, 1, 1, 0, 0, 1, 1
1, 477, 1, 1, 0, 0, 1, 1
1, 478, 1, 1, 0, 0, 1, 1
1, 479, 1, 1, 0, 0, 1, 1
1, 480, 1, 1, 0, 0, 1, 1
1, 481, 1, 1, 0, 0, 1, 1
1, 482, 1, 1, 0, 0, 1, 1
1, 483, 1, 1, 0, 0, 1, 1
1, 484, 1, 1, 0, 0, 1, 1
1, 485, 1, 1, 0, 0, 1, 1
1, 486, 1, 1, 0, 0, 1, 1
1, 487, 1, 1, 0, 0, 1, 1
1, 488, 1, 1, 0, 0, 1, 1
1, 489, 1, 1, 0, 0, 1, 1
1, 490, 1, 1, 0, 0, 1, 1
1, 491, 1, 1, 0, 0, 1, 1
1, 492, 1, 1, 0, 0, 1, 1
1, 493, 1, 1, 0, 0, 1, 1
1, 494, 1, 1, 0, 0, 1, 1
1, 495, 1, 1, 0, 0, 1, 1
1, 496, 1, 1, 0, 0, 1, 1
1, 497, 1, 1, 0, 0, 1, 1
1, 498, 1, 1, 0, 0, 1, 1
1, 499, 1, 1, 0, 0, 1, 1
1, 500, 1, 1, 0, 0, 1, 1
1, 501, 1, 0, 0, 1, 0.343333333333333, 1
1, 502, 1, 0, 0, 1, 0.506, 1
1, 503, 1, 0, 0, 1, 0.920133333333333, 1
1, 504, 1, 0, 0, 1, 0.2192, 1
1, 505, 1, 0, 0, 1, 0.829466666666667, 1
1, 506, 1, 0, 0, 1, 0.191866666666667, 1
1, 507, 1, 0, 0, 1, 0.5164, 1
1, 508, 1, 0, 0, 1, 0.603333333333333, 1
1, 509, 1, 0, 0, 1, 0.4404, 1
1, 510, 1, 0, 0, 1, 0.704533333333333, 1
1, 511, 1, 0, 0, 1, 0.200133333333333, 1
1, 512, 1, 0, 0, 1, 0.199333333333333, 1
1, 513, 1, 0, 0, 1, 0.9572, 1
1, 514, 1, 0, 0, 1, 0.7424, 1
1, 515, 1, 0, 0, 1, 0.424133333333333, 1
1, 516, 1, 0, 0, 1, 0.470133333333333, 1
1, 517, 1, 0, 0, 1, 0.13, 1
1, 518, 1, 0, 0, 1, 0.420933333333333, 1
