Design, iScen, GridIndex, TrialID, ISA1Status, ISA2Status, CurrentTime, ISA1Trt1, ISA1Trt2, ISA2Trt1, ISA2Trt3, ISAStart1, ISAStart2, ISAPause1, ISAPause2, FinalPatientEnrolledTimeISA1, FinalPatientEnrolledTimeISA2, StartIAISA1, StartIAISA2, FinalAnalysisTimeISA1, FinalAnalysisTimeISA2
1, 1, 1, 98, 7, 7, 26.6962897926649, 85, 85, 100, 100, 0, 6, 0, 0, 19.4289312310296, 25.6962797926649, 20.4597053337806, 26.6962897926649, 20.4597053337806, 26.6962897926649
1, 1, 1, 99, 7, 7, 28.2935957376038, 85, 85, 100, 100, 0, 6, 0, 0, 18.0091047249114, 27.2935857376038, 19.2039062117425, 28.2935957376038, 19.2039062117425, 28.2935957376038
1, 1, 1, 100, 7, 7, 25.2954020536765, 85, 85, 100, 100, 0, 6, 0, 0, 16.0960248364701, 24.2953920536765, 17.137578110174, 25.2954020536765, 17.137578110174, 25.2954020536765
1, 2, 1, 101, 5, 5, 25.7191228651757, 85, 85, 100, 100, 0, 6, 0, 0, 18.1120464043974, 24.7191128651757, 19.187308349768, 25.7191228651757, 19.187308349768, 25.7191228651757
1, 2, 1, 102, 5, 5, 27.3306631885292, 85, 85, 100, 100, 0, 6, 0, 0, 19.5114512142781, 26.3306531885292, 20.5864042147247, 27.3306631885292, 20.5864042147247, 27.3306631885292
1, 2, 1, 103, 5, 5, 27.4444450502465, 85, 85, 100, 100, 0, 6, 0, 0, 16.5128659789349, 26.4444350502465, 17.5379027275644, 27.4444450502465, 17.5379027275644, 27.4444450502465
1, 2, 1, 104, 5, 5, 27.3962583817971, 85, 85, 100, 100, 0, 6, 0, 0, 20.4070509021023, 26.3962483817971, 21.511216946298, 27.3962583817971, 21.511216946298, 27.3962583817971
1, 2, 1, 105, 5, 5, 26.3442860695667, 85, 85, 100, 100, 0, 6, 0, 0, 18.8087538383883, 25.3442760695667, 19.8284658792322, 26.3442860695667, 19.8284658792322, 26.3442860695667
1, 2, 1, 106, 5, 7, 27.3009907180473, 85, 85, 100, 100, 0, 6, 0, 0, 20.0843074520119, 26.3009807180473, 21.2512591341632, 27.3009907180473, 21.2512591341632, 27.3009907180473
1, 2, 1, 107, 5, 5, 28.1505404700696, 85, 85, 100, 100, 0, 6, 0, 0, 20.3014591856695, 27.1505304700696, 21.4455327000397, 28.1505404700696, 21.4455327000397, 28.1505404700696
1, 2, 1, 108, 5, 5, 27.2222436814645, 85, 85, 100, 100, 0, 6, 0, 0, 18.8331505688726, 26.2222336814645, 19.8692929886966, 27.2222436814645, 19.8692929886966, 27.2222436814645
1, 2, 1, 109, 5, 5, 26.1582049268412, 85, 85, 100, 100, 0, 6, 0, 0, 20.0465012994256, 25.1581949268412, 21.0788202900955, 26.1582049268412, 21.0788202900955, 26.1582049268412
1, 2, 1, 110, 5, 5, 27.255077843498, 85, 85, 100, 100, 0, 6, 0, 0, 19.6312066698543, 26.255067843498, 20.6938153837405, 27.255077843498, 20.6938153837405, 27.255077843498
1, 2, 1, 111, 5, 5, 26.4354020639003, 85, 85, 100, 100, 0, 6, 0, 0, 20.0866899412718, 25.4353920639003, 21.1601346412783, 26.4354020639003, 21.1601346412783, 26.4354020639003
1, 2, 1, 112, 7, 5, 27.9850363602186, 85, 85, 100, 100, 0, 6, 0, 0, 19.8931510879909, 26.9850263602186, 20.9113854850633, 27.9850363602186, 20.9113854850633, 27.9850363602186
1, 2, 1, 113, 5, 5, 25.7857073528535, 85, 85, 100, 100, 0, 6, 0, 0, 18.3853108135308, 24.7856973528535, 19.4089934799766, 25.7857073528535, 19.4089934799766, 25.7857073528535
1, 2, 1, 114, 5, 7, 26.6241860104285, 85, 85, 100, 100, 0, 6, 0, 0, 18.0399768510213, 25.6241760104285, 19.0487006684144, 26.6241860104285, 19.0487006684144, 26.6241860104285
1, 2, 1, 115, 7, 7, 27.6360300837695, 85, 85, 100, 100, 0, 6, 0, 0, 17.6704096353281, 26.6360200837695, 18.8983916352857, 27.6360300837695, 18.8983916352857, 27.6360300837695
1, 2, 1, 116, 5, 5, 28.14358194931, 85, 85, 100, 100, 0, 6, 0, 0, 18.9507309158554, 27.14357194931, 20.0195964578229, 28.14358194931, 20.0195964578229, 28.14358194931
1, 2, 1, 117, 5, 5, 26.6280772956367, 85, 85, 100, 100, 0, 6, 0, 0, 19.7341323612886, 25.6280672956367, 20.7609440541504, 26.6280772956367, 20.7609440541504, 26.6280772956367
1, 2, 1, 118, 5, 5, 27.4062555429187, 85, 85, 100, 100, 0, 6, 0, 0, 19.2356481994756, 26.4062455429187, 20.2776705563114, 27.4062555429187, 20.2776705563114, 27.4062555429187
1, 2, 1, 119, 5, 5, 26.7590018596837, 85, 85, 100, 100, 0, 6, 0, 0, 18.2825791230934, 25.7589918596837, 19.3721965839461, 26.7590018596837, 19.3721965839461, 26.7590018596837
1, 2, 1, 120, 5, 5, 25.1967472284855, 85, 85, 100, 100, 0, 6, 0, 0, 17.4193601068067, 24.1967372284855, 18.4685560975931, 25.1967472284855, 18.4685560975931, 25.1967472284855
1, 2, 1, 121, 5, 5, 24.5014731332913, 85, 85, 100, 100, 0, 6, 0, 0, 16.9967946439777, 23.5014631332913, 18.0795809657016, 24.5014731332913, 18.0795809657016, 24.5014731332913
1, 2, 1, 122, 7, 5, 27.0957286996355, 85, 85, 100, 100, 0, 6, 0, 0, 19.4883546385921, 26.0957186996355, 20.6660369306081, 27.0957286996355, 20.6660369306081, 27.0957286996355
1, 2, 1, 123, 5, 5, 26.9420101418571, 85, 85, 100, 100, 0, 6, 0, 0, 18.853327046888, 25.9420001418571, 19.9134902234066, 26.9420101418571, 19.9134902234066, 26.9420101418571
1, 2, 1, 124, 5, 5, 29.0735551937315, 85, 85, 100, 100, 0, 6, 0, 0, 23.5404001472467, 28.0735451937315, 24.6877381573998, 29.0735551937315, 24.6877381573998, 29.0735551937315
1, 2, 1, 125, 5, 5, 24.7923075117227, 85, 85, 100, 100, 0, 6, 0, 0, 16.2651766822452, 23.7922975117227, 17.2681392507939, 24.7923075117227, 17.2681392507939, 24.7923075117227
1, 2, 1, 126, 5, 7, 24.735792293206, 85, 85, 100, 100, 0, 6, 0, 0, 18.6448542698105, 23.735782293206, 19.659853519286, 24.735792293206, 19.659853519286, 24.735792293206
1, 2, 1, 127, 5, 5, 26.4256162446891, 85, 85, 100, 100, 0, 6, 0, 0, 17.7115740143511, 25.4256062446891, 18.7430777598738, 26.4256162446891, 18.7430777598738, 26.4256162446891
1, 2, 1, 128, 7, 5, 29.1483984836829, 85, 85, 100, 100, 0, 6, 0, 0, 19.8816226552738, 28.148388483683, 20.8860979165733, 29.1483984836829, 20.8860979165733, 29.1483984836829
1, 2, 1, 129, 5, 5, 26.6938000773157, 85, 85, 100, 100, 0, 6, 0, 0, 18.7718040237433, 25.6937900773157, 19.7726529468964, 26.6938000773157, 19.7726529468964, 26.6938000773157
1, 2, 1, 130, 5, 7, 27.7823386932873, 85, 85, 100, 100, 0, 6, 0, 0, 18.1328467169721, 26.7823286932873, 19.1784628346535, 27.7823386932873, 19.1784628346535, 27.7823386932873
1, 2, 1, 131, 5, 5, 26.4025252272998, 85, 85, 100, 100, 0, 6, 0, 0, 16.8526014154251, 25.4025152272998, 17.986826996681, 26.4025252272998, 17.986826996681, 26.4025252272998
